element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
"opennlp-dl/src/main/java/opennlp/dl/doccat/DocumentCategorizerDL.java\public DocumentCategorizerDL(modelFile File, vocabFile File, categories Map<Integer,String>, classificationScoringStrategy ClassificationScoringStrategy, inferenceOptions InferenceOptions)",2023/7/27 14:23,2023/4/1 3:19,Rename Parameter,bd61fbd43ac0f4ce6d503b649ac599d23032455c0,Rename Parameter,9b62d587106d6bf7b4ccfdb67e4fa4378c5339410
"opennlp-dl/src/main/java/opennlp/dl/doccat/DocumentCategorizerDL.java\public DocumentCategorizerDL(modelFile File, vocabFile File, categories Map<Integer,String>, classificationScoringStrategy ClassificationScoringStrategy, inferenceOptions InferenceOptions)",2023/7/27 14:23,2023/4/1 3:19,Rename Parameter,bd61fbd43ac0f4ce6d503b649ac599d23032455c0,Rename Parameter,9b62d587106d6bf7b4ccfdb67e4fa4378c5339411
opennlp-dl/src/main/java/opennlp/dl/doccat/DocumentCategorizerDL.java\vocabFile : File,2023/7/27 14:23,2023/4/1 3:19,Rename Parameter,bd61fbd43ac0f4ce6d503b649ac599d23032455c1,Rename Parameter,9b62d587106d6bf7b4ccfdb67e4fa4378c5339411
"opennlp-dl/src/main/java/opennlp/dl/doccat/DocumentCategorizerDL.java\public DocumentCategorizerDL(modelFile File, vocabFile File, categories Map<Integer,String>, classificationScoringStrategy ClassificationScoringStrategy, inferenceOptions InferenceOptions)",2023/7/27 14:23,2023/4/1 3:19,Rename Parameter,bd61fbd43ac0f4ce6d503b649ac599d23032455c1,Rename Parameter,9b62d587106d6bf7b4ccfdb67e4fa4378c5339410
"opennlp-dl/src/main/java/opennlp/dl/doccat/DocumentCategorizerDL.java\public DocumentCategorizerDL(modelFile File, vocabFile File, categories Map<Integer,String>, classificationScoringStrategy ClassificationScoringStrategy, inferenceOptions InferenceOptions)",2023/7/27 14:23,2023/4/1 3:19,Rename Parameter,bd61fbd43ac0f4ce6d503b649ac599d23032455c1,Rename Parameter,9b62d587106d6bf7b4ccfdb67e4fa4378c5339411
"opennlp-dl/src/main/java/opennlp/dl/namefinder/NameFinderDL.java\public NameFinderDL(model File, vocabulary File, ids2Labels Map<Integer,String>, sentenceDetector SentenceDetector)",2023/7/27 14:23,2022/12/10 22:18,Change Thrown Exception Type,bd61fbd43ac0f4ce6d503b649ac599d23032455c2,Add Parameter,02eaffa4cfb0f9c2c2ea1da864f8cc53d215e97d1
"opennlp-dl/src/main/java/opennlp/dl/namefinder/NameFinderDL.java\public NameFinderDL(model File, vocabulary File, ids2Labels Map<Integer,String>, inferenceOptions InferenceOptions, sentenceDetector SentenceDetector)",2023/7/27 14:23,2022/12/10 22:18,Change Thrown Exception Type,bd61fbd43ac0f4ce6d503b649ac599d23032455c3,Add Parameter,02eaffa4cfb0f9c2c2ea1da864f8cc53d215e97d2
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2020/1/25 21:36,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Change Variable Type,219c64b33b88873b5afadd3e31b7599e0ecfb5890
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2020/1/25 21:36,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Change Variable Type,219c64b33b88873b5afadd3e31b7599e0ecfb5891
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2020/1/25 21:36,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Rename Variable,219c64b33b88873b5afadd3e31b7599e0ecfb5892
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2017/7/5 20:46,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Extract Subclass,3e8b8aa06bb7742cd1643fad72d7739cda4000105
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2017/7/5 20:46,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Change Parameter Type,3e8b8aa06bb7742cd1643fad72d7739cda40001010
opennlp-tools/src/main/java/opennlp/tools/langdetect/DefaultLanguageDetectorContextGenerator.java\public getContext(document CharSequence) : String[],2023/7/27 13:31,2017/7/5 20:46,Change Variable Type,125717fad4e299ba0f46f0d9be52f2df9ef7ea1c0,Add Method Annotation,3e8b8aa06bb7742cd1643fad72d7739cda40001011
